token;is_stopword;token_count
toxic;No;6
toxicity;No;3
toxins;No;1
toy;No;83
toyfriend;No;9
toying;No;3
toys;No;61
tq;No;2
tr;No;2
tra-tranquila;No;2
trabajadores;No;1
trace;No;82
tracer;No;3
traces;No;15
tracey;No;1
trachadon;No;1
trachea;No;1
track;No;318
tracked;No;3
trackers;No;2
tracking;No;5
trackless;No;2
trackmasters;No;6
tracks;No;77
tracky;No;2
traction;No;4
tractor;No;4
tractor-trailer;No;1
tracy;No;11
trade;No;99
traded;No;14
trader;No;2
traders;No;2
trades;No;1
trading;No;9
tradition;No;16
traditional;No;1
traditions;No;3
trafalgar;No;2
traffic;No;74
trafficker;No;1
trafficking;No;7
tragedies;No;2
tragedy;No;42
tragic;No;47
tragical;No;2
tragically;No;3
traicionamo;No;1
trail;No;61
trailed;No;1
trailer;No;21
trailers;No;3
trailing;No;2
trails;No;22
train;No;511
trained;No;9
trainer;No;5
trainers;No;1
traing;No;2
training;No;14
trainman;No;3
trains;No;44
trains're;No;2
trainwrecks;No;3
trait;No;1
traitaz;No;1
traitor;No;3
traitorous;No;1
traitors;No;2
traits;No;4
trajedy;No;1
tramlines;No;1
tramontate;No;2
tramp;No;40
tramp'll;No;1
tramping;No;2
trample;No;9
trampled;No;6
trampling;No;5
trampoline;No;5
tramps;No;1
trance;No;52
trance-like;No;1
trannies;No;1
tranq;No;1
tranquil;No;3
tranquila;No;3
tranquility;No;5
tranquilized;No;1
trans-a-vest;No;1
transcend;No;2
transcendental;No;1
transcontinental;No;2
transcribed;No;1
transferred;No;1
transfixed;No;1
transform;No;2
transformation;No;3
transformed;No;2
transformer;No;2
transforming;No;4
transforms;No;3
transfusion;No;7
transgendered;No;1
transgenders;No;1
transit;No;1
transition;No;8
translate;No;1
translated;No;2
translation;No;4
transmission;No;11
transmitter;No;2
transparent;No;7
transpired;No;2
transportation;No;2
transporter;No;1
transvestite;No;2
trap;No;126
trapeze;No;6
trapezoid;No;1
trapped;No;123
trapping;No;5
trappings;No;1
traps;No;11
trash;No;97
trash-talking;No;1
trashcan;No;1
trashing;No;1
trashy;No;5
tratar;No;2
trathemark;No;1
trauma;No;6
traumas;No;1
traumatic;No;2
traumatical;No;1
traumatics;No;1
traumatized;No;3
trav'ling;No;8
travel;No;101
traveled;No;42
traveler;No;2
travelers;No;4
traveling;No;96
travelled;No;3
travelling;No;26
travels;No;20
travesties;No;1
travesty;No;3
traviesa;No;1
travis;No;5
travolta;No;3
trawl;No;2
trawling;No;2
tray;No;32
tray-deee;No;3
trays;No;3
trayvon;No;2
trayz;No;5
tre;No;6
tre-eight;No;1
treach;No;5
treacherous;No;17
treachery;No;7
treachreous;No;1
treacle;No;9
tread;No;47
treading;No;2
treadmill;No;4
treadmilling;No;1
treason;No;12
treasure;No;77
treasured;No;9
treasures;No;17
treasury;No;2
treat;No;309
treated;No;70
treaties;No;4
treating;No;36
treatment;No;11
treatments;No;4
treats;No;20
treaty;No;4
trebao;No;2
treble;No;29
tree;No;372
treed;No;2
trees;No;281
trees-ah;No;1
treeses;No;1
treetop;No;1
treetops;No;3
trek;No;1
trekker;No;1
tremano;No;2
tremble;No;41
trembled;No;6
trembles;No;6
trembling;No;39
tremolo;No;1
tremor;No;1
trench;No;5
trenchcoat;No;2
trenchcoats;No;1
trenches;No;10
trend;No;10
trends;No;3
trendsetter;No;1
trendy;No;2
trepidation;No;2
tres;No;6
trespass;No;1
trespassing;No;2
tress;No;1
trestle;No;2
trev;No;2
treva;No;1
trey;No;4
trezesc;No;2
trial;No;28
trialed;No;2
trials;No;25
triaminic;No;1
triangle;No;2
triangles;No;2
triathlon;No;1
tribal;No;2
tribe;No;13
tribeca;No;8
tribes;No;15
tribesmen;No;1
tribulation;No;1
tribulations;No;10
tributary;No;2
tribute;No;2
trice;No;16
triceratops;No;2
triceritops;No;1
trick;No;143
tricked;No;11
trickery;No;5
tricking;No;16
trickle;No;8
trickled;No;4
tricks;No;55
trickster;No;2
tricky;No;22
tricoteuses;No;2
tricycle;No;5
tricycles;No;1
trid-ip;No;1
triddip;No;1
tried;Yes;669
tries;Yes;57
trife;No;7
trifecta;No;3
trifling;No;7
trigga;No;1
trigger;No;70
trigger-happy;No;3
triggered;No;5
triggerman;No;1
triggers;No;5
trigonometry;No;2
trilbys;No;2
trill;No;8
trillest;No;2
trillion;No;2
trilogy;No;1
trim;No;13
trimester;No;1
trimmed;No;3
trimmin;No;1
trimming;No;4
trina;No;3
trinidad;No;2
trinity;No;6
trinket;No;5
trinkets;No;6
trio;No;2
trios;No;1
trip;No;253
trip-tripping;No;2
triplane;No;2
triple;No;34
triple-plated;No;2
triples;No;1
triplets;No;2
tripped;No;11
tripper;No;1
trippers;No;1
trippie;No;1
trippin;No;11
trippin'why;No;1
tripping;No;145
trippy;No;1
trips;No;32
tristan;No;1
triste;No;2
tristeza;No;1
triumph;No;25
triumphant;No;3
triumphator;No;1
triumphed;No;1
trivial;No;4
trix;No;1
trizz;No;1
trizzack;No;1
trl;No;7
trod;No;15
trois;No;10
trojan;No;5
trojans;No;4
troll;No;2
trolley;No;2
trolling;No;1
trombone;No;8
tromboner;No;2
trombones;No;1
tron;No;1
trono;No;1
trooper;No;9
troops;No;8
tropa;No;2
trope;No;1
trophied;No;1
trophies;No;10
trophy;No;6
tropic;No;2
tropical;No;18
tropics;No;2
trot;No;9
trotsky;No;1
trotted;No;2
trotter;No;1
trotters;No;1
troubadour;No;13
troubadours;No;1
troubaour;No;2
trouble;No;400
trouble-free;No;3
troubled;No;55
troubles;No;149
troublesome;No;8
troubling;No;2
trough;No;5
troupe;No;2
troups;No;2
trousers;No;9
troy;No;4
troyboi;No;2
troyer;No;1
trsut;No;1
tru;No;6
truce;No;8
truck;No;92
truck-drivers;No;2
truckdriver;No;1
truckers;No;5
truckin;No;11
trucking;No;2
truckload;No;2
trucks;No;23
trudged;No;1
trudging;No;6
true;No;1386
true-;No;2
truely;No;2
truest;No;9
truffles;No;1
trugoy;No;2
truly;Yes;38
truman;No;5
trump;No;11
trumped;No;3
trumpet;No;14
trumpeter;No;1
trumpets;No;9
trumps;No;1
truncheon;No;2
truncheons;No;4
trunk;No;47
trunks;No;6
truss;No;2
trusses;No;1
trust;No;419
trusted;No;25
trusting;No;24
trustless;No;1
trusts;No;10
trustworthy;No;1
trusty;No;1
truth;No;722
truth'll;No;5
truthful;No;9
truthfully;No;1
truthfulness;No;2
truths;No;7
trutv;No;2
try;Yes;2014
try-ta;No;2
tryand;No;4
tryanda;No;7
tryin;No;68
tryina;No;3
trying;Yes;1779
trying-a;No;1
tryinâ´;No;4
tryn;No;4
trynna;No;5
trysts;No;2
trás;No;2
très;No;2
ts;Yes;1
tsa;No;1
tsarnaev;No;1
tsars;No;3
tshh;No;2
tsu;No;2
tsunami;No;15
tsunamis;No;2
tu;No;83
tu-tu;No;1
tua;No;6
tuae;No;1
tuam;No;2
tub;No;24
tubb;No;1
tube;No;29
tube-top;No;1
tubes;No;6
tubing;No;5
tubman;No;1
tubs;No;1
tubular;No;2
tuck;No;23
tucked;No;25
tucker;No;1
tucket;No;1
tuckin;No;1
tucking;No;1
tucks;No;1
tucson;No;2
tucumcari;No;1
tudo;No;2
tuechi;No;2
tuelle;No;2
tuesday;No;85
tug;No;7
tug-o-war;No;1
tugboat;No;2
tugging;No;3
tuition;No;1
tulip;No;2
tulsa;No;4
tumble;No;42
tumbled;No;4
tumbles;No;4
tumbleweed;No;4
tumbleweeds;No;3
tumbling;No;45
tummy;No;12
tumor;No;1
tun;No;1
tuna;No;8
tune;No;157
tune-up;No;2
tunechi;No;1
tuned;No;15
tunes;No;27
tuning;No;3
tunk;No;1
tunnel;No;30
tunnels;No;7
tuo;No;1
tup;No;1
tupac;No;15
tupelo;No;1
tuppence;No;1
tupperware;No;1
turban;No;1
turbo;No;7
turbo-boost;No;1
turbulence;No;2
turd;No;1
turd-sack;No;1
turds;No;4
tured;No;1
turf;No;22
turkey;No;15
turkish;No;3
turmoil;No;13
turn;No;1917
turn-a;No;1
turnaround;No;3
turned;No;504
turned-up;No;3
turner;No;3
turning;No;336
turnip;No;3
turns;No;227
turnstyle;No;1
turnt;No;28
turntable;No;2
turntables;No;1
turpentine;No;7
turrning;No;1
turte;No;2
turtle;No;20
turtleneck;No;2
turtles;No;2
tus;No;16
tush;No;3
tusk;No;1
tusks;No;1
tussle;No;1
tussling;No;1
tutored;No;1
tutti;No;30
tuttu;No;1
tux;No;5
tuxedo;No;2
tuxes;No;1
tuzla;No;1
tuzni;No;2
tv;No;213
tvc;No;43
tvoj;No;1
tvs;No;3
twain;No;2
twane;No;1
twang;No;2
twanged;No;4
twas;No;6
twat;No;2
twats;No;1
tweak;No;1
tweaked;No;1
tweaking;No;14
tweece;No;1
tweed;No;2
tweedle-de-tweedle-dumb;No;5
tweedle-o-twist;No;4
tween;No;2
tweet;No;18
tweeting;No;5
tweety;No;2
tweezy;No;1
twelfth;No;6
twelve;No;88
twelve-hundred;No;1
twelves;No;1
twenties;No;7
twentieth;No;3
twenty;No;153
twenty-acre;No;2
twenty-first;No;1
twenty-five;No;23
twenty-four;No;11
twenty-fours;No;1
twenty-fourth;No;1
twenty-nine;No;5
twenty-one;No;7
twenty-plus;No;3
twenty-second;No;1
twenty-seven;No;6
twenty-six;No;2
twenty-three;No;8
twenty-twenty;No;4
twenty-two;No;6
twerk;No;13
twerking;No;5
twice;Yes;257
twiddle;No;2
twig;No;4
twigs;No;2
twilight;No;36
twill;No;2
twin;No;21
twine;No;10
twink;No;1
twinkie;No;2
twinkies;No;2
twinkle;No;36
twinkling;No;7
twinning;No;1
twins;No;16
twinz;No;2
twirl;No;19
twirled;No;1
twirler;No;1
twirling;No;2
twirls;No;6
twist;No;133
twista;No;11
twistas;No;1
twisted;No;128
twister;No;6
twisters;No;2
twistin;No;2
twisting;No;54
twists;No;5
twitch;No;1
twitching;No;3
twits;No;1
twitter;No;10
twixt;No;1
twizm;No;1
twizzy;No;3
two;Yes;1776
two-beach;No;3
two-by-two;No;1
two-door;No;3
two-edged;No;1
two-faced;No;2
two-for-ones;No;1
two-hundred;No;1
two-hundred-and-forty-thou;No;1
two-inch;No;3
two-mile;No;1
two-night;No;1
two-ply;No;1
two-pound;No;1
two-seat;No;11
two-step;No;6
two-stepping;No;1
two-tag;No;2
two-thirty;No;1
two-thousand-dollar;No;1
two-time;No;3
two-way;No;4
twomp;No;2
twos;No;7
ty;No;6
ty-ty;No;3
tyco;No;1
tycoon;No;4
tying;No;5
tyke;No;1
tylenol;No;12
tylenols;No;1
tyler;No;7
tylonol;No;1
tyme;No;6
tyno;No;1
type;No;182
types;No;16
typewriter;No;2
typhoon;No;3
typhoons;No;1
typhus;No;2
typical;No;49
typing;No;1
tyra;No;3
tyrannize;No;2
tyrannosaurus;No;1
tyranny;No;2
tyrant;No;4
tyre;No;1
tyres;No;4
tyrese;No;1
tyrone;No;4
tysie;No;2
tyson;No;11
tá;No;2
tâche;No;1
tão;No;56
tête;No;1
tírate;No;1
tó;No;1
tô;No;2
tú;No;21
tünemi&#351;No;1
u;Yes;49
u-haul;No;4
u-n;No;5
u-s-e;No;1
u-turn;No;3
u-u-uh;No;2
ubrned;No;2
uda;No;3
udo;No;1
uey;No;1
ufo;No;21
ugh;No;24
ughh;No;4
ugk;No;2
uglier;No;1
ugliet;No;1
ugliness;No;6
ugly;No;62
ugly-ass;No;2
uh;Yes;1010
uh-ah;No;1
uh-h-h-uh-h-uh;No;4
uh-huh;No;102
uh-look-ah;No;2
uh-oh;Yes;23
uh-uh;No;60
uh-uh-hum;No;2
uh-uh-uh;No;5
uhh;No;37
uhh-uhh;No;1
uhhcon;No;1
uhhh;No;4
uhhhhh;No;11
uhhuh;No;2
uhm;No;6
uhmm;No;4
uhn;No;1
uhuh;No;33
uhum;No;2
uishi;No;12
uk;No;35
ukraine;No;1
ukulele;No;2
ulcer;No;3
ulterior;No;5
ultimate;No;28
ultimatum;No;2
ultimatums;No;1
ultra;No;7
ultra-fine;No;2
ultracheese;No;1
ultralight;No;6
ultralistic;No;2
ultraviolet;No;2
ulysees;No;1
um;No;118
um-hum;No;2
um-hum-hum;No;6
uma;No;8
umber;No;1
umbilical;No;2
umbrella;No;9
umi;No;1
umm;No;16
umpiring;No;1
un;Yes;67
un-;No;1
un-american;No;2
un-camry;No;1
un-divided;No;1
un-gloved;No;2
un-hallow;No;1
un-huh;No;2
un-kind;No;1
un-loosen;No;1
un-natural;No;1
un-neighborly;No;1
una;No;12
unabated;No;4
unable;No;10
unabled;No;1
unabomb;No;1
unabomber;No;2
unacceptable;No;3
unaccommodating;No;2
unaccountable;No;1
unaccounted;No;2
unachievable;No;1
unaffordable;No;2
unafraid;No;10
unanimous;No;1
unannounced;No;1
unanswered;No;3
unanticipated;No;1
unapologetic;No;8
unappreciated;No;1
unashamed;No;5
unassuming;No;1
unattached;No;2
unattainable;No;1
unavenged;No;3
unavoidable;No;3
unaware;No;16
unawares;No;1
unbalanced;No;1
unbearable;No;9
unbearably;No;2
unbeatable;No;7
unbeaten;No;1
unbekannt;No;1
unbelievable;No;20
unbeliever;No;1
unbelievers;No;5
unbind;No;1
unblinking;No;2
unblue;No;2
unborn;No;16
unbothered;No;2
unbound;No;6
unbreakable;No;12
unbridled;No;1
unbroken;No;5
unbutton;No;7
unc;No;5
uncage;No;1
uncannable;No;2
uncanny;No;1
uncap;No;1
uncaring;No;1
uncertain;No;8
uncertainties;No;3
uncertainty;No;3
unchain;No;11
unchained;No;5
unchangeable;No;2
unchanged;No;1
unchanging;No;6
uncharted;No;1
unchecked;No;1
uncivilized;No;3
uncle;No;82
unclean;No;3
unclear;No;2
uncles;No;1
unclogging;No;1
uncoiled;No;1
uncolors;No;2
uncomfortable;No;3
uncomfortably;No;2
uncommonly;No;1
uncomplicated;No;1
unconcious;No;1
unconditional;No;18
unconditionally;No;17
unconscious;No;20
unconsciously;No;1
unconsciousness;No;6
unconstitutional;No;6
uncontrollable;No;4
unconventional;No;5
unconvinced;No;1
uncool;No;1
uncooperative;No;2
uncork;No;2
uncover;No;5
uncrackable;No;1
uncrazy;No;2
uncross;No;5
uncut;No;8
und;No;22
unda;No;1
undamaged;No;2
undead;No;181
undebatable;No;1
undecided;No;7
undefeated;No;8
undefined;No;6
undeground;No;1
undeniable;No;14
undeniably;No;3
undenied;No;4
undependable;No;2
under;Yes;819
undera-fuckin'-chiever;No;1
underachieve;No;1
underachievers;No;3
underarm;No;1
underate;No;3
undercover;No;22
undercovers;No;2
undercurrent;No;2
underdog;No;8
underestimate;No;10
underestimated;No;4
undergarments;No;1
underground;No;103
underlined;No;4
underlines;No;1
underlying;No;1
undermine;No;6
undermined;No;1
underneath;No;146
underpaid;No;3
underpants;No;2
underrated;No;1
undershirt;No;1
understadning;No;2
understan;No;1
understand;No;743
understandable;No;4
understanding;No;65
understandings;No;1
understands;No;35
understood;No;54
understudy;No;1
undertaken;No;1
undertaker;No;22
undertone;No;1
undertow;No;4
undertsand;No;1
underwater;No;10
underway;No;4
underwear;No;16
underwent;No;1
underwhelmed;No;1
underwood;No;1
underworld;No;16
undeserving;No;2
undesirable;No;1
undesratnding;No;1
undetectable;No;1
undetected;No;2
undetermined;No;2
undeterred;No;1
undiluatable;No;3
undisciplined;No;1
undisputed;No;5
undisturbed;No;2
undivided;No;7
undo;No;23
undoing;No;2
undone;No;83
undoubtedly;No;1
undreamed;No;2
undress;No;19
undressed;No;3
undressing;No;3
undying;No;4
une;No;9
unearthing;No;1
unease;No;2
uneasy;No;4
uneducated;No;2
unemployed;No;4
unemployment;No;6
unending;No;5
unequaled;No;1
unevadable;No;1
uneven;No;6
unexamined;No;1
unexpected;No;5
unexplainable;No;9
unexplained;No;1
unexplanatory;No;2
unexploded;No;4
unfadable;No;1
unfailing;No;1
unfair;No;26
unfaithful;No;4
unfamiliar;No;13
unfashionable;No;1
unfasten;No;2
unfed;No;5
unfeeling;No;1
unfelt;No;1
unfettered;No;2
unfinished;No;4
unfog;No;1
unfold;No;45
unfolding;No;9
unfolds;No;12
unfollow;No;3
unforecasted;No;1
unforeseen;No;1
unforgettable;No;14
unforgivable;No;1
unforgiven;No;19
unforgiving;No;3
unfortunate;No;2
unfortunately;Yes;3
unfreeze;No;1
unfulfillable;No;1
unfulfilled;No;6
unfurl;No;10
unfurled;No;6
unfurnished;No;1
unglued;No;2
ungood;No;1
ungrateful;No;8
ungratefully;No;3
unguarded;No;2
unguent;No;1
unh;No;12
unhappy;No;23
unharmed;No;1
unheard;No;7
unheld;No;1
unhinge;No;2
unholstered;No;1
unholy;No;27
unhurt;No;1
uni;No;10
uni-thought;No;1
unicorn;No;9
unicycle;No;1
unified;No;9
uniform;No;32
uniforms;No;3
unify;No;6
unimportant;No;5
unimpressed;No;2
uninspired;No;3
unintelligible;No;1
unintimidated;No;1
uninvited;No;8
uninviting;No;1
union;No;36
unique;No;13
unison;No;1
unit;No;19
unite;No;14
united;No;69
units;No;8
unity;No;14
universal;No;9
universally;No;4
universe;No;103
universes;No;1
university;No;7
unjust;No;10
unjustifiable;No;4
unjustified;No;1
unkept;No;2
unkind;No;21
unkindly;No;3
unknowing;No;1
unknowingly;No;2
unknown;No;92
unknowns;No;1
unlearn;No;1
unlearned;No;1
unleash;No;5
unleashed;No;11
unleashing;No;2
unless;Yes;178
unlikable;No;1
unlike;Yes;21
unlikely;Yes;4
unlimited;No;17
unload;No;6
unloaded;No;3
unlock;No;30
unlocked;No;13
unloose;No;1
unlord;No;1
unloved;No;7
unlucky;No;1
unlyrical;No;4
unmade;No;5
unmarked;No;1
unmeasured;No;6
unmercifully;No;1
unmistakable;No;1
unmoveable;No;2
unmoved;No;2
unnamed;No;13
unnecessary;No;3
unneeded;No;1
unnerve;No;1
unnnghh;No;1
unnoticed;No;4
uno;No;12
unorder;No;1
unoriginal;No;4
unorthodox;No;1
unpack;No;3
unpacked;No;2
unpaid;No;2
unphotographable;No;2
unpleasant;No;3
unplug;No;7
unplugged;No;1
unplugging;No;2
unpolluted;No;2
unpoppable;No;1
unprecedented;No;1
unpredictability;No;2
unpredictable;No;23
unprofessional;No;1
unprotected;No;1
unpure;No;4
unquestionable;No;1
unquote;No;2
unravel;No;3
unraveled;No;5
unraveling;No;3
unravelling;No;1
unreachable;No;6
unread;No;3
unreal;No;15
unrealistic;No;2
unrealized;No;7
unreasonable;No;2
unreliable;No;11
unrelying;No;2
unremarkable;No;1
unrepeatable;No;3
unrepentant;No;2
unrequited;No;2
unresolved;No;2
unresponsive;No;3
unrightable;No;2
unring;No;4
unroll;No;2
uns;No;3
unsaid;No;2
unsatisfied;No;3
unscarred;No;3
unscathed;No;2
unscrew;No;1
unseasoned;No;1
unseen;No;16
unselectable;No;1
unselfish;No;1
unselfishly;No;1
unsettled;No;6
unsexy;No;1
unshared;No;2
unsightly;No;1
unsigned;No;2
unskilled;No;2
unsolved;No;1
unsound;No;1
unspoiled;No;1
unspoken;No;24
unstable;No;7
unsteady;No;2
unstoppable;No;9
unstuck;No;3
unsuck;No;1
unsugared;No;4
unsuitable;No;1
unsung;No;5
unsure;No;20
unsurpassed;No;1
unsurprisingly;No;4
unswallow;No;3
untamed;No;4
untangable;No;2
untangling;No;1
unthaw;No;1
unthawed;No;1
unthemanding;No;6
unthinkable;No;1
untied;No;9
until;Yes;2006
untimely;No;3
untipping;No;2
unto;Yes;75
untold;No;13
untouchable;No;24
untouched;No;2
untraditional;No;2
untrained;No;1
untreatable;No;3
untroubled;No;2
untrue;No;30
unturned;No;4
untying;No;2
unused;No;1
unusual;No;9
unveil;No;1
unveiling;No;3
unveils;No;1
unverified;No;1
unwanted;No;17
unwashed;No;2
unwavering;No;3
unwearing;No;2
unwed;No;8
unwelcome;No;2
unwhole;No;2
unwilling;No;2
unwillingly;No;1
unwind;No;18
unwinds;No;1
unwise;No;8
unwound;No;1
unwritable;No;2
unwritten;No;1
unzip;No;2
unzipped;No;1
uo;No;1
uot;No;1
up;Yes;14138
up-;No;1
up-in-yo-face;No;1
up-side-down;No;1
up-up;No;3
up-up-up;No;2
upbeat;No;2
update;No;10
updated;No;1
updating;No;1
upending;No;1
upfront;No;7
upgrade;No;38
upgraded;No;1
upheld;No;1
uphill;No;5
uphold;No;7
uplands;No;2
uplift;No;4
upon;Yes;578
uppa-up;No;6
upped;No;2
upper;No;30
upper-class;No;1
upper-level;No;2
upperclass;No;1
uppercut;No;1
uppers;No;1
uppers-and-downers;No;1
uppp;No;4
upright;No;13
uprights;No;1
uprise;No;1
upriser;No;3
uproar;No;1
uprooted;No;1
ups;Yes;58
upscale;No;1
upset;No;51
upsets;No;3
upsetting;No;2
upside;No;116
upside-down;No;6
upstage;No;1
upstaged;No;2
upstairs;No;23
upstanding;No;2
upstate;No;3
upstream;No;2
upswing;No;1
uptake;No;1
uptight;No;38
upto;No;1
uptown;No;11
uptown'll;No;1
upturned;No;4
upward;No;2
upwards;No;1
ur;No;3
uranium;No;3
urb;No;1
urban;No;10
urchin;No;2
urge;No;22
urgency;No;11
urgent;No;2
urges;No;3
urinal;No;2
urine;No;1
urkel;No;1
urkels;No;1
urn;No;21
urple;No;2
us;Yes;3319
usa;No;56
usable;No;1
use;Yes;591
used;Yes;1181
used-to-be;No;6
useful;Yes;2
useless;No;32
uselessly;No;2
user;No;3
user-friendly;No;1
users;No;2
uses;Yes;7
useta;No;1
usher;No;8
ushers;No;1
usin;No;4
using;Yes;112
usnever;No;6
ussr;No;2
ust;No;2
usual;No;33
usually;Yes;50
usualy;No;1
ut;No;3
utah;No;2
utensil;No;1
utfo;No;1
utilities;No;1
utiliza;No;2
utilize;No;1
utilizing;No;1
utmost;No;4
utopia;No;9
utopian;No;1
utter;No;12
utterance;No;1
uttered;No;4
utterly;No;3
uuh;No;2
uuu;No;6
uuuh;No;6
uvjek;No;4
uvula;No;1
uy;No;16
uz;No;2
uzeo;No;2
uzi;No;13
uzimale;No;1
uzis;No;1
v;Yes;26
v-2;No;2
v-a;No;1
v-a-p-o-r-s;No;2
v-chip;No;2
v-i-p;No;4
v-venomous;No;1
v0ices;No;1
v12;No;9
va;No;4
va-aliu-um;No;1
va-va-va-va-va-va-va-vanity;No;1
va-va-va-vanity;No;1
va-vanity;No;1
vaaaaaa-liummmm;No;1
vacancy;No;10
vacant;No;27
vacate;No;1
vacated;No;1
vacation;No;23
vacations;No;3
vacay;No;4
vaccarello;No;1
vaccine;No;3
vacila;No;1
vacilation;No;3
vacuum;No;15
vacuums;No;1
vader;No;2
vagabond;No;6
vagina;No;6
vaginal;No;5
vaginas;No;1
vagrancy;No;2
vagrant;No;1
vague;No;10
vaguely;No;3
vaguest;No;1
vai;No;47
vail;No;12
vain;No;98
vainest;No;4
vainly;No;2
vains;No;4
vale;No;2
valedictorian;No;2
valentine;No;47
valentines;No;7
valentino;No;4
valerie;No;7
valet;No;6
valhalla;No;40
valhalla'ya;No;1
valiant;No;6
valid;No;5
validation;No;2
validity;No;2
valium;No;30
valiums;No;1
valkries;No;5
valkyries;No;12
vallejo;No;1
valley;No;132
valleys;No;15
valor;No;9
valore;No;2
valour;No;1
valquirias;No;2
valuable;No;11
value;Yes;6
valued;No;2
values;No;5
valve;No;1
valórame;No;1
vamanos;No;6
vamo;No;8
vamonos;No;1
vamos;No;8
vamp;No;6
vampire;No;10
vampires;No;6
van;No;45
vandal;No;1
vandalize;No;3
vandalous;No;1
vandross;No;7
vanessa;No;5
vanguished;No;2
vanilla;No;13
vanin;No;2
vanish;No;24
vanished;No;10
vanishing;No;7
vanity;No;37
vanquish;No;2
vanquished;No;1
vans;No;3
vantage;No;1
vanvonderen;No;1
vape;No;1
vapor;No;4
vapors;No;61
vapour;No;4
var;No;7
variable;No;1
variate;No;4
variation;No;2
varied;No;1
varies;No;3
variety;No;1
various;Yes;1
varnish;No;1
varones;No;2
vary;No;5
vas;No;5
vase;No;1
vasectomy;No;1
vaseline;No;4
vases;No;2
vast;No;9
vastly;No;2
vater;No;3
vatican;No;4
vato;No;3
vats;No;1
vaudeville;No;1
vaughan;No;4
vault;No;9
vbefore;No;1
vcr;No;5
vd;No;3
ve;No;25
vea;No;4
vector;No;2
ved;No;1
vedi;No;1
veer;No;2
veg;No;1
vega;No;10
vegas;No;70
vegetable;No;18
vegetables;No;4
vegetarian;No;2
vegetation;No;1
veggies;No;2
vehicle;No;5
vehicles;No;2
vei;No;1
veil;No;31
veiled;No;1
veils;No;3
vein;No;23
veined;No;1
veins;No;103
veiny;No;1
vela;No;1
vella;No;28
vellocet;No;2
velocity;No;3
velour;No;1
velveeta;No;1
velvet;No;40
velvet-cushioned;No;2
velvety;No;2
vem;No;10
vemos;No;1
ven;No;17
venal;No;1
vencemos;No;2
venco;No;3
vendanna;No;2
vender;No;1
vendetta;No;9
vendetta-ta;No;2
vendettas;No;2
vending;No;3
vendu;No;1
vendí;No;1
veneer;No;2
veneers;No;1
venereal;No;1
venetian;No;2
venga;No;5
vengeance;No;40
vengefully;No;1
venice;No;14
venised;No;1
venison;No;1
venite;No;1
venom;No;37
venomous;No;3
vent;No;6
vente;No;3
ventilate;No;1
ventilation;No;22
venting;No;1
vento;No;2
ventolin;No;1
ventriloquist;No;1
ventris;No;2
venture;No;3
venue;No;8
venus;No;21
venusians;No;1
veo;No;2
ver;No;12
vera;No;1
veranda;No;2
verandahs;No;1
verano;No;1
verb;No;6
verbal;No;25
verbally;No;1
verbs;No;3
verdad;No;3
verdict;No;20
verdiler;No;1
verge;No;11
vergehand;No;1
verlassen;No;2
verlier;No;2
verlieren;No;2
vermillion;No;1
vermin;No;1
vermont;No;10
vermouth;No;2
vernacular;No;1
verne;No;1
verona;No;4
veronica;No;3
versa;No;2
versace;No;16
versatile;No;2
verse;No;84
versed;No;2
verses;No;18
version;No;40
verstehe;No;2
versus;No;8
vertebrae;No;3
vertical;No;2
vertigo;No;7
very;Yes;651
verás;No;2
veseli;No;2
vespas;No;1
vespucci;No;1
vessel;No;7
vest;No;31
vest-es;No;1
vestal;No;2
vested;No;1
vestes;No;1
vests;No;2
vet;No;10
veteran;No;7
veto;No;2
vetoed;No;2
vets;No;1
vette;No;3
veux;No;2
vexed;No;2
vey;No;2
vez;No;2
veía;No;1
vi;No;16
via;Yes;6
viable;No;1
viaduct;No;2
viagra;No;1
viaje;No;2
vial;No;3
vials;No;4
viata;No;4
vibe;No;95
vibes;No;10
vibing;No;3
vibranium;No;1
vibrant;No;4
vibrate;No;2
vibrated;No;2
vibration;No;5
vibrations;No;5
vibrator;No;2
vibrators;No;2
vic;No;50
vicadin;No;1
vicading;No;1
vicar;No;9
vice;No;18
vice-president;No;1
vicente;No;1
vices;No;7
vicinity;No;8
vicious;No;52
viciously;No;14
vick;No;3
vickburg;No;2
vicksburg;No;1
vicky;No;1
vicodin;No;6
vict'ry;No;5
victim;No;91
victimed;No;1
victimize;No;4
victimized;No;2
victims;No;29
victor;No;5
victored;No;2
victoria;No;8
victorian;No;3
victories;No;3
victorious;No;9
victors;No;2
victory;No;75
vida;No;21
vidal;No;1
viddy;No;3
video;No;80
video-drugs-bullet;No;1
videos;No;10
videotape;No;2
videotapes;No;1
